cycle,episode_id,failure_mode,group_name,ttf_seconds,mttf_seconds,survival_probability,hazard_rate,event,data_source,beta,eta,recorded_at
653,ep_00708_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813214+00:00
654,ep_00709_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813335+00:00
655,ep_00710_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813456+00:00
656,ep_00711_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813579+00:00
657,ep_00712_CPU_SATURATION,CPU_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813721+00:00
658,ep_00713_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813844+00:00
659,ep_00715_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.813978+00:00
660,ep_00716_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814102+00:00
661,ep_00717_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814231+00:00
662,ep_00718_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814354+00:00
663,ep_00719_RETRY_STORM,RETRY_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814478+00:00
664,ep_00720_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814602+00:00
665,ep_00723_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814737+00:00
666,ep_00724_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814862+00:00
667,ep_00725_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.814986+00:00
668,ep_00726_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815108+00:00
669,ep_00727_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815231+00:00
670,ep_00729_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815353+00:00
671,ep_00730_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815481+00:00
672,ep_00731_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815605+00:00
673,ep_00733_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815729+00:00
674,ep_00734_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815855+00:00
675,ep_00735_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.815989+00:00
676,ep_00736_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816118+00:00
677,ep_00737_CPU_SATURATION,CPU_SATURATION,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816241+00:00
678,ep_00738_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816363+00:00
679,ep_00739_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816485+00:00
680,ep_00740_CPU_SATURATION,CPU_SATURATION,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816657+00:00
681,ep_00741_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816811+00:00
682,ep_00742_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.816935+00:00
683,ep_00743_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817058+00:00
684,ep_00744_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817182+00:00
685,ep_00745_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817344+00:00
686,ep_00746_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817510+00:00
687,ep_00747_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817633+00:00
688,ep_00748_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817757+00:00
689,ep_00749_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.817905+00:00
690,ep_00751_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818033+00:00
691,ep_00752_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818180+00:00
692,ep_00753_ERROR_STORM,ERROR_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818312+00:00
693,ep_00754_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818438+00:00
694,ep_00755_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818562+00:00
695,ep_00757_RETRY_STORM,RETRY_STORM,Immediate trigger,15.09,9299.17,49.3262,0.009459,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818686+00:00
696,ep_00758_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818810+00:00
697,ep_00759_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.818935+00:00
698,ep_00760_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819058+00:00
699,ep_00761_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819182+00:00
700,ep_00762_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819307+00:00
701,ep_00763_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819437+00:00
702,ep_00764_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819563+00:00
703,ep_00765_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819691+00:00
704,ep_00766_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819843+00:00
705,ep_00767_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.819983+00:00
706,ep_00768_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820109+00:00
707,ep_00769_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820234+00:00
708,ep_00770_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820364+00:00
709,ep_00771_CPU_SATURATION,CPU_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820489+00:00
710,ep_00772_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820614+00:00
711,ep_00774_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820748+00:00
712,ep_00775_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,43.91,9299.17,41.6088,0.004033,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820872+00:00
713,ep_00777_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.820996+00:00
714,ep_00778_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821120+00:00
715,ep_00779_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821244+00:00
716,ep_00780_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821369+00:00
717,ep_00781_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821492+00:00
718,ep_00782_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821621+00:00
719,ep_00783_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821746+00:00
720,ep_00784_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.821870+00:00
721,ep_00785_CPU_SATURATION,CPU_SATURATION,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822014+00:00
722,ep_00786_ERROR_STORM,ERROR_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822141+00:00
723,ep_00787_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822306+00:00
724,ep_00788_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822432+00:00
725,ep_00789_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822556+00:00
726,ep_00790_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822680+00:00
727,ep_00791_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822805+00:00
728,ep_00792_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.822953+00:00
729,ep_00793_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823090+00:00
730,ep_00794_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823213+00:00
731,ep_00795_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823341+00:00
732,ep_00796_CPU_SATURATION,CPU_SATURATION,Immediate trigger,42.4,9299.17,41.8666,0.004147,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823463+00:00
733,ep_00797_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823586+00:00
734,ep_00798_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823710+00:00
735,ep_00799_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823834+00:00
736,ep_00800_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.823967+00:00
737,ep_00801_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824093+00:00
738,ep_00802_CPU_SATURATION,CPU_SATURATION,Immediate trigger,122.3,9299.17,34.0144,0.001781,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824217+00:00
739,ep_00803_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824342+00:00
740,ep_00805_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824471+00:00
741,ep_00806_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824788+00:00
742,ep_00807_ERROR_STORM,ERROR_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.824926+00:00
743,ep_00808_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825060+00:00
744,ep_00809_BAD_DEPLOY,BAD_DEPLOY,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825188+00:00
745,ep_00810_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825315+00:00
746,ep_00811_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825441+00:00
747,ep_00812_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825566+00:00
748,ep_00813_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825690+00:00
749,ep_00814_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825815+00:00
750,ep_00815_CPU_SATURATION,CPU_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.825948+00:00
751,ep_00816_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826102+00:00
752,ep_00817_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826227+00:00
753,ep_00818_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826354+00:00
754,ep_00819_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826479+00:00
755,ep_00820_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826604+00:00
756,ep_00821_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826727+00:00
757,ep_00822_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826869+00:00
758,ep_00823_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.826994+00:00
759,ep_00824_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827118+00:00
760,ep_00825_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827242+00:00
761,ep_00826_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827371+00:00
762,ep_00827_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827498+00:00
763,ep_00828_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827645+00:00
764,ep_00829_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827771+00:00
765,ep_00830_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.827894+00:00
766,ep_00831_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828029+00:00
767,ep_00832_QUEUE_BACKUP,QUEUE_BACKUP,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828156+00:00
768,ep_00833_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828280+00:00
769,ep_00834_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828408+00:00
770,ep_00835_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828534+00:00
771,ep_00836_CPU_SATURATION,CPU_SATURATION,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828668+00:00
772,ep_00839_LATENCY_SPIKE,LATENCY_SPIKE,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828815+00:00
773,ep_00840_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.828941+00:00
774,ep_00841_RETRY_STORM,RETRY_STORM,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829085+00:00
775,ep_00843_CASCADING_FAILURE,CASCADING_FAILURE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829210+00:00
776,ep_00844_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829333+00:00
777,ep_00845_DB_SLOWDOWN,DB_SLOWDOWN,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829458+00:00
778,ep_00846_DISK_IO_SATURATION,DISK_IO_SATURATION,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829582+00:00
779,ep_00847_ERROR_STORM,ERROR_STORM,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829706+00:00
780,ep_00848_DEPENDENCY_TIMEOUT,DEPENDENCY_TIMEOUT,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829846+00:00
781,ep_00849_CACHE_STAMPEDE,CACHE_STAMPEDE,Immediate trigger,0.1,9299.17,77.3688,0.518205,1,auto_arima_forecast,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.829985+00:00
782,ep_00850_MEMORY_LEAK,MEMORY_LEAK,Immediate trigger,238.0,9299.17,29.1245,0.001047,0,right_censored_beyond_window,0.20196118156100862,84.16775886753939,2026-08-05T03:24:47.830113+00:00
